iter	Logloss
611	0.02472997244
612	0.02467848123
613	0.02457293144
614	0.02452229618
615	0.02447972452
616	0.02444886912
617	0.0244340499
618	0.02438517673
619	0.02433633417
620	0.02430520655
621	0.02428245457
622	0.02422476127
623	0.02416823675
624	0.02413350611
625	0.02410403521
626	0.02407837004
627	0.02402311401
628	0.02395589567
629	0.0239301397
630	0.02388330343
631	0.02385284101
632	0.02383176408
633	0.02376285881
634	0.02372233467
635	0.02364881273
636	0.02362729139
637	0.02354690776
638	0.02353255864
639	0.02347369858
640	0.02340034661
641	0.02336227317
642	0.02335086073
643	0.02329669974
644	0.02328585889
645	0.02323098912
646	0.02319380981
647	0.02313715508
648	0.02311772818
649	0.02301676744
650	0.02296436742
651	0.02295171346
652	0.02290920926
653	0.02284859616
654	0.0227939242
655	0.0227385244
656	0.02269696343
657	0.02264420802
658	0.02258857234
659	0.02257027808
660	0.02251154125
661	0.02248110469
662	0.02238701936
663	0.02233545177
664	0.02227763608
665	0.02226719242
666	0.02224027291
667	0.02221007692
668	0.02218655544
669	0.02210557094
670	0.02205137156
671	0.0220255494
672	0.02200823546
673	0.02195318205
674	0.02191552061
675	0.02190584212
676	0.02186266367
677	0.02181486338
678	0.02176625278
679	0.02171331966
680	0.02168354166
681	0.0216669424
682	0.02158564928
683	0.0215651412
684	0.02152696345
685	0.0215078641
686	0.02148827252
687	0.02146773149
688	0.02145870466
689	0.02141901656
690	0.02140538678
691	0.02136076674
692	0.02135257253
693	0.02133552768
694	0.0212758138
695	0.02122281144
696	0.02119784357
697	0.02116081605
698	0.02115198083
699	0.02106291897
700	0.02101538338
701	0.02098506576
702	0.02094144121
703	0.02088143818
704	0.02085706821
705	0.02076528605
706	0.02069863956
707	0.020658162
708	0.02060901545
709	0.02059954762
710	0.02051325751
711	0.02047332604
712	0.02043031252
713	0.02040330428
714	0.02038667683
715	0.02035984614
716	0.02035150424
717	0.02032065975
718	0.02025861742
719	0.02024895218
720	0.02020289999
721	0.02018678972
722	0.02012919517
723	0.02010806937
724	0.02007079662
725	0.020062998
726	0.02005545375
727	0.02002820238
728	0.01997937951
729	0.01996738428
730	0.01996014174
731	0.01989671355
732	0.01984465631
733	0.01979703157
734	0.01978379885
735	0.01976717235
736	0.01973728524
737	0.01971922686
738	0.01966743008
739	0.0195916074
740	0.01958949989
741	0.01956291848
742	0.0195561008
743	0.01952020827
744	0.01946502242
745	0.01944766496
746	0.01942517933
747	0.01941949696
748	0.01938042094
749	0.01933801446
750	0.01932036252
751	0.01929573572
752	0.01925868405
753	0.01920883994
754	0.01919544185
755	0.01915934741
756	0.01910264187
757	0.01906327449
758	0.01902980374
759	0.01898325737
760	0.01894357208
761	0.01890897907
762	0.01887127155
763	0.01883288263
764	0.0188126473
765	0.0187620816
766	0.01875579126
767	0.01872140462
768	0.01870956016
769	0.01864701117
770	0.01863456331
771	0.01861779076
772	0.01860795735
773	0.01856011116
774	0.01854388018
775	0.0185277752
776	0.01852176899
777	0.01847849901
778	0.0184733368
779	0.01842308022
780	0.01838574671
781	0.01836942907
782	0.01834131082
783	0.01831222929
784	0.01830310506
785	0.01828727656
786	0.0182818937
787	0.01825985326
788	0.01820741436
789	0.01819804854
790	0.01816940285
791	0.01813960705
792	0.01811873723
793	0.01808653569
794	0.01802744358
795	0.01797747454
796	0.01791647116
797	0.01790370673
798	0.0178689067
799	0.01783909343
800	0.01780917937
801	0.01778078561
802	0.01777531288
803	0.01776271851
804	0.01772683478
805	0.01770613029
806	0.01767638372
807	0.01762760501
808	0.01756909563
809	0.01752567445
810	0.01751796881
811	0.01748823566
812	0.01746968612
813	0.01743451735
814	0.01741221598
815	0.01740022543
816	0.01735746938
817	0.01732349521
818	0.0172835929
819	0.01727846348
820	0.01724326834
821	0.01721201798
822	0.01718675569
823	0.01717208533
824	0.01713877515
825	0.01709305243
826	0.01708403249
827	0.01706812169
828	0.01706320421
829	0.01703553966
830	0.01700903218
831	0.01697519635
832	0.01696709161
833	0.01694640368
834	0.01693168683
835	0.01691918799
836	0.01688854868
837	0.01686910621
838	0.01685718193
839	0.01682479255
840	0.01680910812
841	0.01679031196
842	0.01676285022
843	0.0167337115
844	0.0167290372
845	0.01671489996
846	0.0167103741
847	0.01666229614
848	0.0166304765
849	0.01660695288
850	0.01658209517
851	0.0165267442
852	0.01648117497
853	0.01646423327
854	0.01643904181
855	0.01641044903
856	0.01637518031
857	0.01634636538
858	0.01631519226
859	0.01628234226
860	0.01624607507
861	0.01620839101
862	0.01619599808
863	0.01618078254
864	0.01615492926
865	0.01612686026
866	0.01610794205
867	0.01609246769
868	0.01606868535
869	0.01602758031
870	0.01600347245
871	0.01597160412
872	0.01594371917
873	0.01591960622
874	0.01590675056
875	0.01586720672
876	0.01584421657
877	0.01582332792
878	0.01577449852
879	0.01575977182
880	0.0157476923
881	0.01572580387
882	0.01570406075
883	0.01567558376
884	0.01565759699
885	0.01563295519
886	0.01561054317
887	0.01559484137
888	0.01555189959
889	0.01551535996
890	0.01549586043
891	0.01548420025
892	0.01547710484
893	0.01545329848
894	0.01542355969
895	0.01539248224
896	0.01536839303
897	0.01532313141
898	0.01529566672
899	0.01525350559
900	0.0152503812
901	0.0152312349
902	0.01520003457
903	0.01518429916
904	0.01516468669
905	0.01513429245
906	0.01512540281
907	0.01511367349
908	0.01509055544
909	0.01506420666
910	0.01502415471
911	0.01500207602
912	0.01497470528
913	0.01496584965
914	0.01493930932
915	0.01491512045
916	0.01489480228
917	0.01486483917
918	0.01485999756
919	0.01485314127
920	0.01484386668
921	0.01483987016
922	0.01482258628
923	0.01481635443
924	0.01479084164
925	0.01475857172
926	0.01471799616
927	0.01467766107
928	0.01464364398
929	0.01462000795
930	0.01460220535
931	0.01456496542
932	0.01455504041
933	0.01453104638
934	0.01452768628
935	0.01450435083
936	0.01447689683
937	0.01447416894
938	0.01443969907
939	0.01443130249
940	0.01441677708
941	0.01440555561
942	0.01436516029
943	0.0143288123
944	0.01430290689
945	0.01429240882
946	0.0142715614
947	0.01426894716
948	0.0142506842
949	0.01424748124
950	0.01422709044
951	0.01422345549
952	0.01421308661
953	0.01419477022
954	0.01417021927
955	0.01414347901
956	0.01412287791
957	0.01409338603
958	0.01407695467
959	0.01402622518
960	0.01401691952
961	0.01401025565
962	0.01399446053
963	0.0139763565
964	0.0139512298
965	0.01394454547
966	0.01390473597
967	0.01389465762
968	0.01386731545
969	0.01385118118
970	0.01383940773
971	0.013836463
972	0.0138074695
973	0.01380311903
974	0.01379040352
975	0.01376850298
976	0.01375466532
977	0.01373734555
978	0.01371165687
979	0.01368181559
980	0.01366361723
981	0.01366037291
982	0.01364882673
983	0.01363486805
984	0.01362050983
985	0.01359487233
986	0.01359074206
987	0.01357758807
988	0.01356451879
989	0.01354147794
990	0.01351842332
991	0.01350112522
992	0.0134541302
993	0.01342480383
994	0.01340897185
995	0.01340306393
996	0.0133721967
997	0.01336256835
998	0.0133412326
999	0.01333819366
